label,uri,types,vocabulary,domain,range,superproperty
gender,http://data.europa.eu/m8g/gender,http://www.w3.org/2000/01/rdf-schema#Property,,,,
generalisatie van,http://data.europa.eu/snb/model/elm/generalisationOf,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
generatedAtTime,http://www.w3.org/ns/prov#generatedAtTime,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property,,,,
genereert,https://data.vlaanderen.be/ns/dossier#genereert,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/dossier,http://www.w3.org/ns/prov#Activity,https://data.vlaanderen.be/ns/dossier#Stuk,http://www.w3.org/ns/prov#generated
genereert agendapunt,https://data.vlaanderen.be/ns/besluitvorming#genereertAgendapunt,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/besluitvorming,https://data.vlaanderen.be/ns/besluitvorming#Agendering,http://data.vlaanderen.be/ns/besluit#Agendapunt,http://www.w3.org/ns/prov#generated
genereert verslag,https://data.vlaanderen.be/ns/besluitvorming#genereertVerslag,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/besluitvorming,http://data.vlaanderen.be/ns/besluit#BehandelingVanAgendapunt,https://data.vlaanderen.be/ns/besluitvorming#Verslag,http://www.w3.org/ns/prov#generated
genereert wanbetalingsvergoeding,https://data.vlaanderen.be/ns/schuldbeheer#genereertWanbetalingsvergoeding,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/schuldbeheer,https://data.vlaanderen.be/ns/schuldbeheer#Aanmaning,https://data.vlaanderen.be/ns/schuldbeheer#Wanbetalingsvergoeding,
generiek,https://data.vlaanderen.be/ns/generiek,http://www.w3.org/2002/07/owl#Ontology,,,,
generiek,https://data.vlaanderen.be/ns/generiek,http://www.w3.org/2002/07/owl#Ontology,,,,
GeneriekeLink,https://data.vlaanderen.be/ns/netwerk#GeneriekeLink,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/netwerk,,,
genormeerde eenheid,http://schema.org/unitCode,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
Genummerde Weg,https://data.vlaanderen.be/ns/weg#GenummerdeWeg,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/weg,,,
genummerdeWegnummer,https://data.vlaanderen.be/ns/weg#genummerdeWegnummer,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/weg,https://data.vlaanderen.be/ns/weg#GenummerdeWeg,http://www.w3.org/2001/XMLSchema#string,
geobserveerdKenmerk,http://def.isotc211.org/iso19156/2011/Observation#OM_Observation.observedProperty,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdKenmerk,http://www.w3.org/ns/sosa/observedProperty,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdKenmerk,https://data.vlaanderen.be/ns/lokale-economie#Druktemeting.geobserveerdKenmerk,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdKenmerk,https://data.vlaanderen.be/ns/lokale-economie#OmgevingsObservatie.geobserveerdKenmerk,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdKenmerk,https://data.vlaanderen.be/ns/lokale-economie#Verkoopmeting.geobserveerdKenmerk,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdKenmerk,https://data.vlaanderen.be/ns/verkeersmetingen#Verkeersmetingverzameling.geobserveerdKenmerk,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdKenmerk,https://data.vlaanderen.be/ns/verkeersmetingen#geobserveerdKenmerk,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdKenmerk,https://purl.eu/ns/air-and-water/water#BioIndicatorObservation.observedProperty,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdKenmerk,https://purl.eu/ns/air-and-water/water#BioticIndexObservation.observedProperty,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdKenmerk,https://purl.eu/ns/air-and-water/water#ChemicalAgentConcentrationObservation.observedProperty,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdKenmerk,https://purl.eu/ns/air-and-water/water#WaterQualityParameterObservation.observedProperty,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdKenmerk,https://data.vlaanderen.be/ns/waterkwaliteit#ChemischAgensVrachtObservatie.geobserveerdKenmerk,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/waterkwaliteit,https://data.vlaanderen.be/ns/waterkwaliteit#ChemischAgensVrachtObservatie,https://data.vlaanderen.be/ns/waterkwaliteit#ChemischAgensKenmerkType,
geobserveerdKenmerk,https://data.vlaanderen.be/ns/waterkwaliteit#HydromorfologischeIndexObservatie.geobserveerdKenmerk,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/waterkwaliteit,https://data.vlaanderen.be/ns/waterkwaliteit#HydromorfologischeIndexObservatie,http://www.w3.org/2004/02/skos/core#Concept,
geobserveerdObject,https://data.vlaanderen.be/ns/verkeersmetingen#geobserveerdObject,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdObject,http://def.isotc211.org/iso19156/2011/Observation#OM_Observation.featureOfInterest,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdObject,http://www.w3.org/ns/sosa/hasFeatureOfInterest,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdObject,https://data.vlaanderen.be/ns/bo-interpretaties#geobserveerdObject,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdObject,https://data.vlaanderen.be/ns/bo-observaties#geobserveerdObject,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdObject,https://data.vlaanderen.be/ns/bodem#geobserveerdObject,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdObject,https://data.vlaanderen.be/ns/verkeersmetingen#Verkeersmetingverzameling.geobserveerdObject,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geobserveerdobject,http://def.isotc211.org/iso19156/2011/Observation#OM_Observation.featureOfInterest,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
GeobserveerdWeer,https://data.vlaanderen.be/ns/waterkwaliteit#GeobserveerdWeer,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/waterkwaliteit,,,
geografisch gebied,https://schema.org/geographicArea,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
geografische dekking,http://purl.org/dc/terms/spatial,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
geografische naam,https://data.vlaanderen.be/ns/transportnetwerk#geografischeNaam,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/transportnetwerk,https://data.vlaanderen.be/ns/transportnetwerk#Transportobject,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,
Geografische Positie,https://data.vlaanderen.be/ns/generiek#GeografischePositie,http://www.w3.org/2002/07/owl#Class,https://data.vlaanderen.be/ns/generiek,,,
geografischeNaam,https://data.vlaanderen.be/ns/fiets#Netwerk.geografischeNaam,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geografischeNaam,https://data.vlaanderen.be/ns/netwerk#Netwerk.geografischeNaam,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geografischeNaam,https://vocab.belgif.be/ns/utility-services#geographicalName,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geografischeNaam,https://data.vlaanderen.be/ns/netwerk#geografischeNaam,http://www.w3.org/2002/07/owl#DatatypeProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Netwerk,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,
geografischeNaam,https://data.vlaanderen.be/ns/transportnetwerk#geografischeNaam,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/transportnetwerk,https://data.vlaanderen.be/ns/transportnetwerk#Transportobject,http://www.w3.org/1999/02/22-rdf-syntax-ns#langString,
geografischToepassingsgebieden,http://purl.org/dc/terms/spatial,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
Geometrie,http://www.w3.org/ns/locn#Geometry,http://www.w3.org/2000/01/rdf-schema#Class,,,,
geometrie,http://www.w3.org/ns/locn#geometry,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,http://def.isotc211.org/iso19123/2005/CoverageCore#CV_CurveValuePair.geometry,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,http://def.isotc211.org/iso19123/2005/CoverageCore#CV_GeometryValuePair.geometry,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,http://def.isotc211.org/iso19123/2005/CoverageCore#CV_PointValuePair.geometry,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,http://def.isotc211.org/iso19156/2011/SamplingCurve#SF_SamplingCurve.shape,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,http://def.isotc211.org/iso19156/2011/SamplingPoint#SF_SamplingCurve.shape,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,http://def.isotc211.org/iso19156/2011/SamplingPoint#SF_SamplingPoint.shape,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,http://def.isotc211.org/iso19156/2011/SamplingSolid#SF_SamplingSolid.shape,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,http://def.isotc211.org/iso19156/2011/SamplingSurface#SF_SamplingSurface.shape,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,http://def.isotc211.org/iso19156/2011/SpatialSamplingFeature#SF_SpatialSamplingFeature.shape,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,https://data.vlaanderen.be/ns/bodem-en-ondergrond#BO_Curvewaardepaar.geometrie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,https://data.vlaanderen.be/ns/vastgoed#geometrie,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,https://vocab.belgif.be/ns/network#Node.geometry,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometrie,https://data.vlaanderen.be/ns/gebouw#geometrie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/gebouw,https://data.vlaanderen.be/ns/gebouw#2DGebouwgeometrie,http://www.w3.org/ns/locn#Geometry,
geometrie,https://data.vlaanderen.be/ns/gebouw#Gebouw.geometrie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/gebouw,https://data.vlaanderen.be/ns/gebouw#Gebouw,https://data.vlaanderen.be/ns/gebouw#2DGebouwgeometrie,
geometrie,https://data.vlaanderen.be/ns/gebouw#Gebouweenheid.geometrie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/gebouw,https://data.vlaanderen.be/ns/gebouw#Gebouweenheid,http://www.w3.org/ns/locn#Geometry,
geometrie,https://data.vlaanderen.be/ns/netwerk#Knoop.geometrie,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Knoop,http://www.opengis.net/ont/sf#Point,
geometrie,https://data.vlaanderen.be/ns/netwerk#Netwerkgebied.geometrie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Netwerkgebied,http://www.opengis.net/ont/sf#Polygon,
geometrie,https://data.vlaanderen.be/ns/perceel#RuimtelijkeEenheid.geometrie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/perceel,https://data.vlaanderen.be/ns/perceel#RuimtelijkeEenheid,https://data.vlaanderen.be/ns/perceel#RuimtelijkeEenheidGeometrie,
geometrie,https://data.vlaanderen.be/ns/perceel#RuimtelijkeEenheidGeometrie.geometrie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/perceel,https://data.vlaanderen.be/ns/perceel#RuimtelijkeEenheidGeometrie,http://www.w3.org/ns/locn#Geometry,
geometrie,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Punt.geometrie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/slimme-stadsdistributie,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Punt,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Punt,
geometrie,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Zone.geometrie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/slimme-stadsdistributie,https://data.vlaanderen.be/ns/slimme-stadsdistributie#Zone,http://www.opengis.net/ont/sf#Polygon,
geometrie,https://data.vlaanderen.be/ns/transportnetwerk#geometrie,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/transportnetwerk,https://data.vlaanderen.be/ns/transportnetwerk#Transportpunt,http://www.opengis.net/ont/sf#Point,
geometrie,https://data.vlaanderen.be/ns/weg#geometrie,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/weg,https://www.w3.org/1999/02/22-rdf-syntax-ns#Resource,http://www.opengis.net/ont/sf#Point,
géométrie,http://www.w3.org/ns/locn#geometry,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
géométrie,https://data.vlaanderen.be/ns/netwerk#Knoop.geometrie,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Knoop,http://www.opengis.net/ont/sf#Point,
géométrie de l'axe,https://data.vlaanderen.be/ns/netwerk#Link.geometriemiddellijn,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
Geometrie van de plaats of het gebied.,http://www.w3.org/ns/locn#geometry,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometriemiddellijn,https://data.vlaanderen.be/ns/netwerk#geometriemiddellijn,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Link,http://www.opengis.net/ont/sf#LineString,
geometriemiddenlijn,https://data.vlaanderen.be/ns/netwerk#Link.geometriemiddellijn,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometriemiddenlijn,https://data.vlaanderen.be/ns/netwerk#geometriemiddellijn,http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Link,http://www.opengis.net/ont/sf#LineString,
geometry,http://www.w3.org/ns/locn#geometry,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometry,http://def.isotc211.org/iso19156/2011/SamplingCurve#SF_SamplingCurve.shape,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometry,http://def.isotc211.org/iso19156/2011/SamplingPoint#SF_SamplingPoint.shape,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geometry,https://data.vlaanderen.be/ns/netwerk#Knoop.geometrie,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property|http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/netwerk,https://data.vlaanderen.be/ns/netwerk#Knoop,http://www.opengis.net/ont/sf#Point,
geometryCenterline,https://data.vlaanderen.be/ns/netwerk#Link.geometriemiddellijn,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
gepland openbaar,http://data.vlaanderen.be/ns/besluit#geplandOpenbaar,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#Agendapunt,http://www.w3.org/2001/XMLSchema#boolean,
gepland openbaar,https://data.vlaanderen.be/ns/besluitvorming#geplandOpenbaar,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/besluitvorming,https://data.vlaanderen.be/ns/dossier#Procedurestap,http://www.w3.org/2001/XMLSchema#boolean,
gepland Stoppunt,https://purl.eu/ns/mobility/timetables-and-planning#PassengerStopAssignment.scheduledStopPoint,http://www.w3.org/2000/01/rdf-schema#Property,,,,
gepland volgtijdinterval,https://purl.eu/ns/mobility/timetables-and-planning#scheduledHeadwayInterval,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geplande periode,https://data.vlaanderen.be/ns/mobiliteit#Inname.periodeGepland,http://www.w3.org/2000/01/rdf-schema#Property,,,,
geplande periode,https://data.vlaanderen.be/ns/mobiliteit#geplandePeriode,http://www.w3.org/2002/07/owl#ObjectProperty,https://data.vlaanderen.be/ns/mobiliteit,http://www.w3.org/2000/01/rdf-schema#Resource,http://data.europa.eu/m8g/PeriodOfTime,
geplande start,http://data.vlaanderen.be/ns/besluit#geplandeStart,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,http://data.vlaanderen.be/ns/besluit,http://data.vlaanderen.be/ns/besluit#Zitting,http://www.w3.org/2001/XMLSchema#dateTime,https://data.vlaanderen.be/ns/generiek#geplandeStart
geplande start,https://data.vlaanderen.be/ns/generiek#geplandeStart,http://www.w3.org/2002/07/owl#DatatypeProperty|http://www.w3.org/2000/01/rdf-schema#Property,https://data.vlaanderen.be/ns/generiek,http://www.w3.org/ns/prov#Activity,http://www.w3.org/2001/XMLSchema#dateTime,
geplande stopplaats,https://purl.eu/ns/mobility/timetables-and-planning#scheduledStopPoint,http://www.w3.org/2000/01/rdf-schema#Property,,,,
gerealiseerd door,http://cidoc-crm.org/cidoc-crm/P14_carried_out_by,http://www.w3.org/1999/02/22-rdf-syntax-ns#Property|http://www.w3.org/2000/01/rdf-schema#Property,,,,
gerealiseerd door,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#Routeknoop.gerealiseerdDoor,http://www.w3.org/2000/01/rdf-schema#Property,,,,
gerealiseerd door,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#Routesegment.gerealiseerdDoor,http://www.w3.org/2000/01/rdf-schema#Property,,,,
gerealiseerd door,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#gerealiseerdDoor,http://www.w3.org/2000/01/rdf-schema#Property,,,,
gerealiseerd met,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#Routeknoop.gerealiseerdMet,http://www.w3.org/2000/01/rdf-schema#Property,,,,
gerealiseerd met,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#Routesegment.gerealiseerdMet,http://www.w3.org/2000/01/rdf-schema#Property,,,,
gerealiseerd met,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#gerealiseerdMet,http://www.w3.org/2000/01/rdf-schema#Property,,,,
gerealiseerd op,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#Overstap.gerealiseerdOp,http://www.w3.org/2000/01/rdf-schema#Property,,,,
gerealiseerd op,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#Routeknoop.gerealiseerdOp,http://www.w3.org/2000/01/rdf-schema#Property,,,,
gerealiseerd op,https://data.vlaanderen.be/ns/mobiliteit/trips-en-aanbod#gerealiseerdOp,http://www.w3.org/2000/01/rdf-schema#Property,,,,
